CategoryID	CategoryName	Name	Value	MinValues	MaxValues	SelectionMode	VariationSpecifics	ParentName	ParentValue
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Body Finish	Matt Lacquer	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Body Finish	Nickel-Plated	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Body Finish	Nickel Silver	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Body Finish	Red Lacquer	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Body Finish	Silver	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Body Finish	Silver-Plated	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Body Material	Brass	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Body Material	Copper	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Body Material	Nickel Silber	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Body Material	Red Brass	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Body Material	Silver-Plated	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Body Material	Yellow Brass	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Key Finish	Brass	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Key Finish	Gold Lacquered	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Key Finish	Silver-Plated	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Key Finish	Unlacquered	0	1	FreeText		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Custom Bundle	No	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Custom Bundle	Yes	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Bundle Description	N/A	0	1	FreeText	Disabled		Custom Bundle		
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Modified Item	No	0	1	SelectionOnly	Disabled	
16231	Musical Instruments > Wind & Woodwind > Band & Orchestral > Saxophones	Modified Item	Yes	0	1	SelectionOnly	Disabled	
